"REF_DATE","GEO","DGUID","Type of fuel","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-09","Saskatoon, Saskatchewan","2011S0503725","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735085","13.2","155.0","","","","1"
"2022-10","Saskatoon, Saskatchewan","2011S0503725","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735085","13.2","177.3","","","","1"
"2022-11","Saskatoon, Saskatchewan","2011S0503725","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735085","13.2","157.1","","","","1"
"2022-12","Saskatoon, Saskatchewan","2011S0503725","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735085","13.2","140.0","","","","1"
"2023-01","Saskatoon, Saskatchewan","2011S0503725","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735085","13.2","147.6","","","","1"
"2023-02","Saskatoon, Saskatchewan","2011S0503725","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735085","13.2","146.4","","","","1"
"2023-03","Saskatoon, Saskatchewan","2011S0503725","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735085","13.2","152.7","","","","1"
"2023-04","Saskatoon, Saskatchewan","2011S0503725","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735085","13.2","158.8","","","","1"
"2021-01","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","100.9","","","","1"
"2021-02","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","109.0","","","","1"
"2021-03","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","114.5","","","","1"
"2021-04","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","119.9","","","","1"
"2021-05","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","123.4","","","","1"
"2021-06","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","125.6","","","","1"
"2021-07","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","133.0","","","","1"
"2021-08","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","132.3","","","","1"
"2021-09","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","129.5","","","","1"
"2021-10","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","138.3","","","","1"
"2021-11","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","136.0","","","","1"
"2021-12","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","130.6","","","","1"
"2022-01","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","133.7","","","","1"
"2022-02","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","142.2","","","","1"
"2022-03","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","161.7","","","","1"
"2022-04","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","150.5","","","","1"
"2022-05","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","163.3","","","","1"
"2022-06","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","186.0","","","","1"
"2022-07","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","179.1","","","","1"
"2022-08","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","147.3","","","","1"
"2022-09","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","136.8","","","","1"
"2022-10","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","163.4","","","","1"
"2022-11","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","148.1","","","","1"
"2022-12","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","126.2","","","","1"
"2023-01","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","127.4","","","","1"
"2023-02","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","123.0","","","","1"
"2023-03","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","129.0","","","","1"
"2023-04","Edmonton, Alberta","2011S0503835","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735086","14.2","140.4","","","","1"
"2021-01","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","102.8","","","","1"
"2021-02","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","111.3","","","","1"
"2021-03","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","117.3","","","","1"
"2021-04","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","123.6","","","","1"
"2021-05","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","127.3","","","","1"
"2021-06","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","130.3","","","","1"
"2021-07","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","135.6","","","","1"
"2021-08","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","135.2","","","","1"
"2021-09","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","133.1","","","","1"
"2021-10","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","140.8","","","","1"
"2021-11","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","141.9","","","","1"
"2021-12","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","139.5","","","","1"
"2022-01","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","138.9","","","","1"
"2022-02","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","145.4","","","","1"
"2022-03","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","164.7","","","","1"
"2022-04","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","155.5","","","","1"
"2022-05","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","167.4","","","","1"
"2022-06","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","189.5","","","","1"
"2022-07","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","183.1","","","","1"
"2022-08","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","153.0","","","","1"
"2022-09","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","144.2","","","","1"
"2022-10","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","167.1","","","","1"
"2022-11","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","149.3","","","","1"
"2022-12","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","124.2","","","","1"
"2023-01","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","128.6","","","","1"
"2023-02","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","125.5","","","","1"
"2023-03","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","132.2","","","","1"
"2023-04","Calgary, Alberta","2011S0503825","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735087","15.2","145.1","","","","1"
"2021-01","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","134.6","","","","1"
"2021-02","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","141.2","","","","1"
"2021-03","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","149.6","","","","1"
"2021-04","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","152.2","","","","1"
"2021-05","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","155.6","","","","1"
"2021-06","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","161.1","","","","1"
"2021-07","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","169.1","","","","1"
"2021-08","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","165.6","","","","1"
"2021-09","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","156.7","","","","1"
"2021-10","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","162.4","","","","1"
"2021-11","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","159.8","","","","1"
"2021-12","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","157.2","","","","1"
"2022-01","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","170.5","","","","1"
"2022-02","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","177.1","","","","1"
"2022-03","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","198.3","","","","1"
"2022-04","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","198.5","","","","1"
"2022-05","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","220.1","","","","1"
"2022-06","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","225.4","","","","1"
"2022-07","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","202.4","","","","1"
"2022-08","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","193.2","","","","1"
"2022-09","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","205.7","","","","1"
"2022-10","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","206.9","","","","1"
"2022-11","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","183.5","","","","1"
"2022-12","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","164.1","","","","1"
"2023-01","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","179.3","","","","1"
"2023-02","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","183.3","","","","1"
"2023-03","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","183.0","","","","1"
"2023-04","Vancouver, British Columbia","2011S0503933","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735088","16.2","188.9","","","","1"
"2021-01","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","128.0","","","","1"
"2021-02","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","137.6","","","","1"
"2021-03","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","148.1","","","","1"
"2021-04","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","148.3","","","","1"
"2021-05","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","154.3","","","","1"
"2021-06","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","155.2","","","","1"
"2021-07","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","167.2","","","","1"
"2021-08","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","163.1","","","","1"
"2021-09","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","156.3","","","","1"
"2021-10","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","160.9","","","","1"
"2021-11","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","158.2","","","","1"
"2021-12","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","152.6","","","","1"
"2022-01","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","164.6","","","","1"
"2022-02","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","170.1","","","","1"
"2022-03","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","196.6","","","","1"
"2022-04","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","194.1","","","","1"
"2022-05","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","217.4","","","","1"
"2022-06","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","225.2","","","","1"
"2022-07","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","203.0","","","","1"
"2022-08","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","189.0","","","","1"
"2022-09","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","196.5","","","","1"
"2022-10","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","211.6","","","","1"
"2022-11","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","185.7","","","","1"
"2022-12","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","160.4","","","","1"
"2023-01","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","173.4","","","","1"
"2023-02","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","178.6","","","","1"
"2023-03","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","180.9","","","","1"
"2023-04","Victoria, British Columbia","2011S0503935","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735089","17.2","184.9","","","","1"
"2021-01","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","124.1","","","","1"
"2021-02","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","127.1","","","","1"
"2021-03","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","132.8","","","","1"
"2021-04","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","139.8","","","","1"
"2021-05","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","141.6","","","","1"
"2021-06","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","144.9","","","","1"
"2021-07","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","148.9","","","","1"
"2021-08","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","154.6","","","","1"
"2021-09","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","155.8","","","","1"
"2021-10","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","155.9","","","","1"
"2021-11","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","155.9","","","","1"
"2021-12","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","155.9","","","","1"
"2022-01","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","157.2","","","","1"
"2022-02","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","164.5","","","","1"
"2022-03","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","177.0","","","","1"
"2022-04","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","182.8","","","","1"
"2022-05","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","202.2","","","","1"
"2022-06","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","217.1","","","","1"
"2022-07","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","208.5","","","","1"
"2022-08","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","186.6","","","","1"
"2022-09","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","186.2","","","","1"
"2022-10","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","199.9","","","","1"
"2022-11","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","186.3","","","","1"
"2022-12","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","174.5","","","","1"
"2023-01","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","169.6","","","","1"
"2023-02","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","167.8","","","","1"
"2023-03","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","169.2","","","","1"
"2023-04","Whitehorse, Yukon","2011A00056001009","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735090","18.2","183.1","","","","1"
"2021-01","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","121.4","","","","1"
"2021-02","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","124.3","","","","1"
"2021-03","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","130.4","","","","1"
"2021-04","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","135.7","","","","1"
"2021-05","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","140.9","","","","1"
"2021-06","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","143.1","","","","1"
"2021-07","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","147.6","","","","1"
"2021-08","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","149.8","","","","1"
"2021-09","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","149.9","","","","1"
"2021-10","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","150.6","","","","1"
"2021-11","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","152.8","","","","1"
"2021-12","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","151.5","","","","1"
"2022-01","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","151.5","","","","1"
"2022-02","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","158.1","","","","1"
"2022-03","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","175.6","","","","1"
"2022-04","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","174.4","","","","1"
"2022-05","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","187.0","","","","1"
"2022-06","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","208.1","","","","1"
"2022-07","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","200.0","","","","1"
"2022-08","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","177.1","","","","1"
"2022-09","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","173.9","","","","1"
"2022-10","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","180.2","","","","1"
"2022-11","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","174.1","","","","1"
"2022-12","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","158.7","","","","1"
"2023-01","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","158.0","","","","1"
"2023-02","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","160.7","","","","1"
"2023-03","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","162.3","","","","1"
"2023-04","Yellowknife, Northwest Territories","2011A00056106023","Regular unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735091","19.2","166.9","","","","1"


